Year	Month	Day	Lat(y)	Long(x)	Magnitude
1982	3	24	-26.24	28.25	1.8
1982	3	25	-26.32	27.25	2.9
1982	3	25	-26.42	27.5	2.3
1982	3	25	-26.83	26.62	2.7
1982	3	25	-26.22	27.39	3.6
1982	3	26	-27.34	29.02	4.3
1982	3	26	-26.35	27.34	2.6
1982	3	27	-27.91	26.6	2.8
1982	3	28	-26.23	28.17	4
1982	3	29	-26.44	27.18	2.1
1982	3	30	-26.38	27.2	3.2
1982	3	30	-26.07	28.27	2.8
1982	3	31	-26.84	26.78	3.1
1982	3	31	-26.29	28.11	2.9
1982	3	31	-26.25	28.19	2.5
1982	4	1	-26.37	27.24	2.6
1982	4	1	-26.37	27.59	2.7
1982	4	2	-27.95	26.67	2.8
1982	4	2	-26.86	26.75	3.1
1982	4	2	-26.34	28.1	2
1982	4	2	-26.29	28.1	2.5
1982	4	2	-26.26	28.11	2.9
1982	4	3	-26.44	27.15	2.4
1982	4	3	-26.44	27.3	2.1
1982	4	5	-26.27	28.17	2.3
1982	4	5	-26.45	27.19	3
1982	4	5	-25.71	27.13	2.7
1982	4	6	-26.41	27.29	2.8
1982	4	6	-26.33	27.48	2.5
1982	4	6	-26.32	27.61	2.3
1982	4	6	-26.2	27.56	2.8
1982	4	6	-26.33	27.45	3.4
1982	4	6	-26.29	27.36	2.9
1982	4	7	-26.33	27.33	3
1982	4	7	-26.32	27.33	2.9
1982	4	9	-26.34	27.24	3
1982	4	9	-26.8	26.66	3.8
1982	4	9	-26.33	27.3	2.5
1982	4	9	-26.34	27.32	2.3
1982	4	9	-28	26.95	2.5
1982	4	10	-26.31	27.41	2.6
1982	4	10	-26.44	27.28	3
1982	4	12	-26.37	27.27	3.2
1982	4	12	-26.19	27.63	2.6
1982	4	13	-27.92	26.7	2.5
1982	4	13	-27.94	26.73	4.6
1982	4	13	-26.23	28.18	2.2
1982	4	13	-26.35	27.52	2.9
1982	4	13	-27.96	26.79	2.8
1982	4	15	-26.1	28	2.5
1982	4	15	-26.35	27.26	2.7
1982	4	16	-27.8	26.57	2.8
1982	4	16	-26.34	27.32	2.6
1982	4	18	-27.93	26.71	3.3
1982	4	21	-26.3	27.25	2.5
1982	4	22	-26.33	27.32	2.5
1982	4	22	-26.22	27.61	2.6
1982	4	22	-26.36	27.28	2.6
1982	4	23	-26.29	27.51	2.6
1982	4	23	-26.16	28.1	2.9
1982	4	23	-27.85	26.55	3.1
1982	4	23	-26.32	27.52	2.6
1982	4	23	-26.33	27.3	2.9
1982	4	23	-26.45	27.01	2.4
1982	4	24	-27.92	26.79	2.5
1982	4	24	-26.11	28	1.9
1982	4	24	-26.37	27.33	2.4
1982	4	24	-26.33	27.33	2.7
1982	4	25	-26.23	28.17	3
1982	4	26	-26.16	27.73	2.2
1982	4	26	-26.84	26.78	3.4
1982	4	27	-26.33	27.55	2.3
1982	4	27	-26.99	26.82	3.7
1982	4	27	-26.34	27.51	2.8
1982	4	27	-26.31	27.52	2.4
1982	4	27	-26.33	27.36	4
1982	4	28	-26.27	28.33	2.3
1982	4	28	-26.36	27.28	2.8
1982	4	30	-26.29	27.51	3.5
1982	4	30	-27.84	26.52	2.8
1982	4	30	-26.34	27.27	2.6
1982	5	2	-26.8	26.55	2.9
1982	5	2	-26.35	27.28	3.1
1982	5	2	-26.34	27.21	2.4
1982	5	2	-26.35	27.47	3.2
1982	5	2	-26.29	27.29	3
1982	5	2	-26.39	27.12	2.5
1982	5	3	-26.19	28.11	2.5
1982	5	3	-26.39	27.25	2.8
1982	5	3	-26.39	27.21	3
1982	5	4	-26.38	27.21	2.4
1982	5	4	-26.23	28.14	2.9
1982	5	5	-28.12	26.93	3.2
1982	5	5	-26.25	27.51	2.6
1982	5	6	-26.8	26.66	2.7
1982	5	6	-26.35	27.28	2.7
1982	5	7	-26.43	27.2	2.3
1982	5	7	-26.26	28.2	2.6
1982	5	7	-26.3	27.58	2.8
1982	5	7	-26.3	27.57	2.9
1982	5	8	-26.38	27.13	2.6
1982	5	8	-29.8	27.21	2.8
1982	5	9	-29.84	27.21	2.5
1982	5	9	-29.6	27.06	3.3
1982	5	9	-26.31	27.6	2.5
1982	5	10	-26.84	26.66	2.9
1982	5	10	-26.34	27.24	3
1982	5	11	-26.34	27.3	2.8
1982	5	11	-26.21	28.16	2.5
1982	5	12	-26.24	28.23	2.6
1982	5	12	-28.54	25.63	2.3
1982	5	13	-26.17	28.2	2.3
1982	5	14	-26.31	27.29	2.6
1982	5	14	-26.26	27.24	2.4
1982	5	14	-26.26	28.23	2.4
1982	5	15	-26.34	27.34	2.2
1982	5	15	-26.34	27.39	2.3
1982	5	15	-27.93	26.76	2.8
1982	5	15	-26.2	28.16	2.2
1982	5	15	-26.09	27.7	2.1
1982	5	16	-26.91	26.82	2.8
1982	5	17	-26.17	28.42	2.9
1982	5	17	-28	26.8	2.4
1982	5	17	-26.35	27.09	2.6
1982	5	18	-26.43	27.64	2.6
1982	5	18	-26.29	27.59	2.5
1982	5	19	-26.2	28.2	1.9
1982	5	19	-26.36	27.27	2.5
1982	5	19	-26.27	28.25	2.2
1982	5	20	-26.8	26.63	2.6
1982	5	20	-26.38	27.13	2.4
1982	5	21	-26.83	26.77	2.6
1982	5	22	-26.31	27.31	3
1982	5	22	-26.23	28.24	2.1
1982	5	22	-26.48	27.41	2.7
1982	5	22	-27.99	26.74	2.7
1982	5	24	-26.27	27.52	3.1
1982	5	25	-26.24	27.6	2.5
1982	5	25	-26.35	27.35	2.3
1982	5	26	-26.15	27.71	2.8
1982	5	27	-26.25	28.14	2.6
1982	5	27	-26.25	28.09	2.7
1982	5	27	-26.32	27.32	2.7
1982	5	27	-26.82	26.69	2.5
1982	5	28	-27.91	26.77	2.6
1982	5	28	-26.9	26.82	3.1
1982	5	28	-27.98	26.91	2
1982	5	28	-26.81	26.74	2.7
1982	5	28	-26.31	27.32	2.9
1982	5	28	-26.38	27.27	3.1
1982	5	28	-26.93	26.83	3.5
1982	5	28	-26.17	28.22	3.9
1982	5	29	-26.3	27.65	2.2
1982	5	29	-26.41	27.5	2.8
1982	5	29	-26.39	27.44	3
1982	5	30	-27.08	26.9	2.7
1982	5	30	-27.96	26.76	2.5
1982	5	30	-27.05	26.83	2.7
1982	5	31	-27.93	26.71	2.7
1982	6	1	-26.49	27.42	2.9
1982	6	1	-28	26.71	3.1
1982	6	1	-29.74	27.01	2.4
1982	6	1	-26.36	27.55	2.5
1982	6	2	-26.8	26.82	2.9
1982	6	2	-26.21	28.17	2.8
1982	6	3	-28.7	23.93	2.5
1982	6	3	-26.48	27.28	2.8
1982	6	4	-26.47	27.4	2.7
1982	6	4	-26.48	27.42	2.8
1982	6	5	-26.36	27.32	2.6
1982	6	5	-27.98	26.73	2.6
1982	6	6	-26.33	27.57	2.3
1982	6	6	-26.84	26.71	2.8
1982	6	7	-27.85	26.7	3.8
1982	6	7	-27.89	26.7	3.2
1982	6	7	-27.84	26.69	3
1982	6	7	-26.4	27.42	3
1982	6	8	-26.8	26.5	3.4
1982	6	8	-26.38	27.34	2.8
1982	6	9	-26.43	27.48	2.8
1982	6	10	-27.87	26.7	2.6
1982	6	10	-26.5	27.4	3.1
1982	6	12	-26.28	28.19	3
1982	6	13	-26.46	27.42	2.6
1982	6	15	-24.6	24.6	2.6
1982	6	15	-26.42	27.37	2.6
1982	6	15	-28.07	26.73	3.1
1982	6	16	-26.19	27.8	2.9
1982	6	16	-26.42	27.23	2.6
1982	6	16	-23.56	26.14	3.8
1982	6	16	-26.22	28.17	2.4
1982	6	16	-26.14	27.71	2.6
1982	6	17	-26.14	27.71	3.5
1982	6	17	-26.23	28.22	3
1982	6	18	-28.02	28.86	2.7
1982	6	18	-26.94	26.8	3.7
1982	6	18	-27.99	26.84	2.7
1982	6	18	-26.39	27.32	2.8
1982	6	19	-26.23	28.18	2.6
1982	6	20	-26.43	27.39	2.8
1982	6	20	-26.97	26.82	3.1
1982	6	21	-26.46	27.26	2.4
1982	6	22	-26.44	27.56	2.6
1982	6	22	-26.21	28.27	3
1982	6	23	-26.83	26.78	3.2
1982	6	23	-26.23	28.16	3.1
1982	6	24	-26.4	27.39	3.9
1982	6	25	-26.44	27.34	3
1982	6	25	-26.53	27.55	2.5
1982	6	25	-26.45	27.2	2.1
1982	6	25	-26.4	27.42	2.1
1982	6	25	-26.86	26.7	2.7
1982	6	25	-27.89	26.74	3.3
1982	6	26	-26.38	27.42	3.8
1982	6	26	-26.32	27.65	2.8
1982	6	27	-26.83	26.73	3.5
1982	6	27	-26.4	27.38	3.4
1982	6	28	-26.99	26.93	3.3
1982	6	29	-26.37	27.33	2.8
1982	6	30	-26.37	27.24	3.3
1982	7	3	-26.34	27.36	2.8
1982	7	3	-26.23	28.22	2.1
1982	7	3	-27.89	26.6	3.1
1982	7	4	-26.22	28.32	2.5
1982	7	5	-26.36	27.32	2.6
1982	7	6	-26.32	27.41	2.6
1982	7	6	-28.83	25.66	2.5
1982	7	7	-26.35	27.55	2.7
1982	7	7	-26.13	27.85	2.3
1982	7	7	-26.32	27.56	2.5
1982	7	8	-26.35	27.62	2.5
1982	7	9	-26.78	26.77	2.9
1982	7	9	-26.19	28.21	2.5
1982	7	9	-26.3	27.7	2.7
1982	7	11	-26.37	27.37	2.4
1982	7	11	-26.22	28.21	3
1982	7	14	-26.95	26.77	2.9
1982	7	14	-26.37	27.67	2.1
1982	7	17	-26.21	28.16	3.4
1982	7	17	-28	26.7	2.9
1982	7	17	-26.35	27.36	2.6
1982	7	17	-26.4	27.3	2.7
1982	7	19	-27.97	26.63	2.3
1982	7	19	-26.31	27.38	2.2
1982	7	19	-26.31	27.58	2.3
1982	7	20	-26.2	28.21	2.7
1982	7	20	-26.34	27.44	2.1
1982	7	21	-26.25	28.2	2.5
1982	7	21	-26.39	27.39	2.4
1982	7	21	-26.39	27.36	2.5
1982	7	21	-26.43	27.32	2.6
1982	7	22	-26.42	27.31	2.6
1982	7	22	-26.38	27.28	2.5
1982	7	22	-26.42	27.31	2.6
1982	7	22	-26.33	27.43	2.5
1982	7	22	-26.38	27.36	2.5
1982	7	22	-26.23	28.22	2.5
1982	7	22	-26.35	27.4	2.6
1982	7	23	-28.03	26.75	2.8
1982	7	23	-26.31	27.63	2.5
1982	7	23	-27.99	26.73	2.4
1982	7	23	-26.42	27.27	2.6
1982	7	23	-26.36	27.62	3
1982	7	24	-26.39	27.39	2.8
1982	7	24	-27.93	26.68	2.6
1982	7	24	-26.38	27.55	2.7
1982	7	25	-26.39	27.52	2.5
1982	7	25	-26.26	27.57	2.3
1982	7	26	-26.35	27.39	3.5
1982	7	26	-26.35	27.68	2.3
1982	7	26	-26.37	27.35	2.2
1982	7	26	-26.2	28.14	3.2
1982	7	27	-28.04	26.76	2.7
1982	7	27	-26.42	27.44	2.4
1982	7	28	-26.38	27.35	2.8
1982	7	28	-26.39	27.38	2.5
1982	7	29	-26.42	27.33	2.4
1982	7	29	-26.46	27.42	2.2
1982	7	30	-26.36	27.37	3.8
1982	7	30	-27.93	26.73	3.3
1982	7	30	-26.45	27.29	2.2
1982	7	31	-26.42	27.43	2.2
1982	7	31	-26.38	27.36	2.7
1982	7	31	-27.97	26.74	3
1982	8	1	-26.39	27.35	3.1
1982	8	1	-26.42	27.31	2.9
1982	8	2	-26.42	27.27	2.8
1982	8	2	-26.35	27.54	2.9
1982	8	2	-27.98	26.78	2.9
1982	8	3	-26.25	28.13	2.5
1982	8	3	-26.45	28.19	2.2
1982	8	3	-26.43	27.4	2.5
1982	8	3	-26.45	27.32	2.3
1982	8	4	-27.9	26.7	3.1
1982	8	4	-28	26.79	3
1982	8	4	-26.25	28.2	1.8
1982	8	5	-26.21	28.23	2.1
1982	8	5	-26.44	27.34	2.5
1982	8	6	-26.46	27.37	2.1
1982	8	7	-26.9	26.76	2.7
1982	8	7	-26.86	26.74	2.7
1982	8	7	-26.28	27.49	2.2
1982	8	7	-26.9	26.73	2.9
1982	8	8	-26.38	27.37	2.5
1982	8	9	-26.18	28.16	2.9
1982	8	9	-27.99	26.81	3
1982	8	10	-26.37	27.42	2.8
1982	8	11	-26.36	27.3	3
1982	8	11	-26.42	27.33	2.8
1982	8	11	-26.37	27.43	2.5
1982	8	12	-26.22	28.23	2.1
1982	8	12	-26.4	27.31	2.4
1982	8	12	-28.01	26.75	2.3
1982	8	12	-26.3	27.35	2.6
1982	8	12	-26.34	27.53	2.2
1982	8	12	-26.81	26.69	2.7
1982	8	13	-26.84	26.71	1.9
1982	8	13	-26.2	28.24	2.5
1982	8	13	-26.18	28.18	2.8
1982	8	13	-26.33	27.43	3.1
1982	8	13	-26.35	27.43	2.6
1982	8	13	-26.85	26.73	2.6
1982	8	13	-26.35	27.51	2.5
1982	8	13	-26.35	27.32	3.1
1982	8	15	-26.36	27.35	2.7
1982	8	15	-26.15	27.82	2.6
1982	8	15	-27.9	26.66	3.3
1982	8	16	-26.33	27.31	2.5
1982	8	17	-26.25	27.41	2.6
1982	8	17	-26.35	27.29	2.4
1982	8	18	-26.2	28.18	2.3
1982	8	18	-26.3	27.38	3.3
1982	8	19	-28	26.84	3.4
1982	8	19	-26.26	28.12	2.4
1982	8	19	-27.82	26.68	3
1982	8	19	-26.2	28.19	3
1982	8	20	-26.34	27.34	2.6
1982	8	22	-27.9	26.75	2.6
1982	8	22	-26.27	28.23	2.4
1982	8	23	-26.33	27.39	2.8
1982	8	23	-26.33	27.38	3.8
1982	8	23	-27.95	26.67	2.4
1982	8	24	-26.28	28.26	2.4
1982	8	24	-26.43	27.2	2.2
1982	8	25	-26.28	27.39	2.7
1982	8	25	-26.35	27.42	3.1
1982	8	25	-26.28	27.51	2.9
1982	8	25	-26.32	27.34	2.7
1982	8	26	-26.26	28.17	2.9
1982	8	26	-26.33	27.42	3.4
1982	8	27	-26.72	26.77	2.4
1982	8	27	-26.38	27.23	2.6
1982	8	30	-26.39	27.27	2.1
1982	8	30	-26.25	27.55	2.1
1982	8	30	-26.34	27.27	2.3
1982	8	30	-26.13	27.75	2.3
1982	8	31	-26.38	27.25	2.4
1982	9	1	-27.98	26.79	3.7
1982	9	1	-26.2	28.17	2.4
1982	9	2	-26.47	27.47	2.8
1982	9	6	-26.21	28.16	2.5
1982	9	6	-28.05	26.61	2.9
1982	9	6	-26.3	28.29	2.6
1982	9	6	-26.39	27.37	2.9
1982	9	7	-26.23	28.2	2.1
1982	9	9	-26.36	27.59	2.2
1982	9	9	-26.21	28.22	2.2
1982	9	10	-26.96	26.71	2.8
1982	9	14	-26.37	27.6	2.5
1982	9	14	-26.36	27.64	2.9
1982	9	14	-26.44	27.48	2.3
1982	9	17	-26.91	26.74	3.1
1982	9	17	-28.03	26.84	2.6
1982	9	17	-26.82	26.73	3.2
1982	9	18	-26.16	28.27	2.4
1982	9	18	-28.04	26.8	2.6
1982	9	18	-26.37	27.58	3.2
1982	9	19	-26.32	27.62	2.7
1982	9	20	-26.46	27.3	2.9
1982	9	20	-26.33	27.54	2.7
1982	9	21	-26.32	27.38	2.4
1982	9	21	-26.34	27.44	2.5
1982	9	21	-26.39	27.31	2.3
1982	9	21	-26.16	28.23	2.6
1982	9	22	-26.39	27.35	2.2
1982	9	22	-26.39	27.41	2.7
1982	9	23	-26.86	26.74	2.7
1982	9	23	-28.03	26.76	2.3
1982	9	23	-26.25	27.6	2.7
1982	9	24	-26.9	26.72	2.8
1982	9	24	-26.36	27.34	2.3
1982	9	25	-26.21	28.21	2.5
1982	9	26	-28.04	26.85	2.9
1982	9	26	-26.38	27.32	3
1982	9	27	-26.38	27.38	1.9
1982	9	28	-26.34	27.43	2.5
1982	9	29	-26.85	26.71	2.9
1982	9	29	-26.35	27.35	2.5
1982	9	30	-26.18	28.21	2.4
1982	10	1	-26.91	26.78	3.5
1982	10	2	-26.21	28.2	2.8
1982	10	2	-26.21	28.2	3.9
1982	10	2	-26.35	27.25	2.9
1982	10	3	-26.31	27.38	2.4
1982	10	4	-26.34	27.36	2.9
1982	10	4	-26.1	27.63	2.4
1982	10	5	-26.37	27.4	2.5
1982	10	6	-26.25	28.74	2.6
1982	10	6	-26.28	28.12	2.7
1982	10	6	-26.24	28.2	2.3
1982	10	6	-26.34	27.3	3.6
1982	10	7	-28.11	26.85	2.8
1982	10	8	-26.21	28.16	2.9
1982	10	10	-26.86	26.64	2.9
1982	10	11	-27.91	26.64	3
1982	10	11	-26.36	27.2	2.6
1982	10	12	-26.36	27.38	2.9
1982	10	13	-26.33	27.33	3
1982	10	13	-27.96	26.66	2.5
1982	10	13	-26.29	27.39	2.6
1982	10	13	-26.4	27.46	3.6
1982	10	14	-26.35	27.31	2.2
1982	10	14	-28.06	26.91	2.5
1982	10	14	-26.35	27.61	2.6
1982	10	15	-26.36	27.36	3.1
1982	10	15	-26.38	27.23	2.3
1982	10	15	-27.94	26.88	2.1
1982	10	16	-26.47	27.42	2.6
1982	10	16	-26.29	27.71	2.7
1982	10	16	-26.46	27.36	2.6
1982	10	17	-28	26.76	2.2
1982	10	18	-26.46	27.37	2.1
1982	10	19	-27.96	26.71	2.7
1982	10	19	-26.45	27.52	2.8
1982	10	19	-27.95	26.73	3.3
1982	10	21	-26.89	26.67	2.8
1982	10	21	-26.21	28.17	2.7
1982	10	22	-26.42	27.46	2.8
1982	10	22	-26.59	28.29	2.3
1982	10	22	-26.25	28.23	2.5
1982	10	23	-26.39	27.45	2.4
1982	10	24	-26.2	28.26	2.4
1982	10	25	-27.02	26.82	2.6
1982	10	28	-26.26	28.23	2.4
1982	10	28	-26.51	27.31	2.3
1982	10	29	-26.45	27.34	2.4
1982	10	30	-26.99	26.82	2.7
1982	10	31	-27.44	27.37	3.5
1982	10	31	-28.01	26.73	2.6
1982	11	1	-27.82	26.64	2.8
1982	11	1	-26.93	26.81	3.4
1982	11	1	-26.29	28.15	2.6
1982	11	1	-26.94	26.74	2.8
1982	11	2	-26.46	27.43	2.4
1982	11	2	-26.94	26.84	2.7
1982	11	2	-26.46	27.43	2.5
1982	11	5	-26.07	27.84	2
1982	11	5	-26.53	27.32	2.5
1982	11	5	-26.95	26.78	2.6
1982	11	6	-26.82	26.8	2.5
1982	11	7	-26.46	27.28	3
1982	11	7	-26.41	27.57	2.4
1982	11	8	-26.43	27.59	2.7
1982	11	8	-26.18	28.22	2.3
1982	11	8	-28.06	26.94	2.9
1982	11	8	-26.39	27.4	3.3
1982	11	8	-28	26.77	2.9
1982	11	9	-26.22	28.3	3
1982	11	9	-26.35	27.63	2.6
1982	11	9	-26.4	27.59	2.9
1982	11	10	-26.19	27.84	2.4
1982	11	10	-26.45	27.44	2.5
1982	11	11	-26.42	27.58	2.3
1982	11	11	-26.91	26.86	2.5
1982	11	11	-28.06	26.82	2.7
1982	11	11	-26.96	26.77	2.4
1982	11	12	-26.94	26.8	4.6
1982	11	14	-26.91	26.81	2.8
1982	11	16	-25.92	28.34	2
1982	11	16	-28.07	26.7	2.8
1982	11	17	-26.9	26.78	2.6
1982	11	17	-26.49	27.39	3.1
1982	11	17	-27.94	26.81	2.8
1982	11	18	-29.41	27.56	3.6
1982	11	18	-26.42	27.39	2.8
1982	11	18	-28.04	26.89	2.4
1982	11	18	-26.42	27.45	3.1
1982	11	19	-26.37	27.41	3.4
1982	11	19	-26.9	26.81	2.9
1982	11	19	-26.29	27.64	3.1
1982	11	19	-26.35	27.5	2.4
1982	11	21	-26.34	27.61	2.8
1982	11	21	-26.24	28.16	2
1982	11	22	-26.28	28.22	2.9
1982	11	22	-26.35	27.37	3.6
1982	11	23	-26.23	28.14	2.8
1982	11	23	-26.36	27.46	2.2
1982	11	24	-26.36	27.42	2.9
1982	11	24	-26.35	27.38	3.1
1982	11	24	-24.5	30.5	3.6
1982	11	25	-26.41	27.33	2.7
1982	11	25	-26.33	27.47	2.7
1982	11	25	-28.03	26.89	2.6
1982	11	26	-26.18	28.12	3.5
1982	11	26	-26.13	27.83	2.6
1982	11	26	-26.22	28.14	2.6
1982	11	28	-26.36	27.74	2.9
1982	11	29	-26.92	26.78	3.2
1982	11	29	-28.04	26.92	2.5
1982	11	30	-26.83	26.74	2.4
1982	12	1	-26.36	27.39	3
1982	12	1	-26.41	27.42	3.1
1982	12	1	-26.36	27.28	2.5
1982	12	1	-26.88	26.71	2.8
1982	12	2	-26.37	27.36	3.6
1982	12	3	-26.22	28.15	3
1982	12	3	-27.98	30.18	2.8
1982	12	4	-26.82	26.79	2.6
1982	12	5	-26.37	27.36	2.7
1982	12	6	-26.34	27.3	2.5
1982	12	6	-26.87	26.76	3.2
1982	12	6	-26.17	28.2	3
