Lat(y);Long(x);PGA
-21.500;32.250;0.0194
-21.250;32.250;0.0178
-21.000;32.250;0.0132
-35.000;32.500;0.0082
-34.750;32.500;0.0095
-34.500;32.500;0.0101
-34.250;32.500;0.0104
-34.000;32.500;0.0106
-33.750;32.500;0.0107
-33.500;32.500;0.0107
-33.250;32.500;0.0108
-33.000;32.500;0.0108
-32.750;32.500;0.0109
-32.500;32.500;0.0109
-32.250;32.500;0.0119
-32.000;32.500;0.0148
-31.750;32.500;0.0181
-31.500;32.500;0.0167
-31.250;32.500;0.0147
-31.000;32.500;0.0154
-30.750;32.500;0.0164
-30.500;32.500;0.0179
-30.250;32.500;0.0197
-30.000;32.500;0.0211
-29.750;32.500;0.0277
-29.500;32.500;0.0344
-29.250;32.500;0.0398
-29.000;32.500;0.0411
-28.750;32.500;0.0452
-28.500;32.500;0.0481
-28.250;32.500;0.0526
-28.000;32.500;0.0601
-27.750;32.500;0.0748
-27.500;32.500;0.0787
-27.250;32.500;0.0814
-27.000;32.500;0.0814
-26.750;32.500;0.0654
-26.500;32.500;0.0637
-26.250;32.500;0.0603
-26.000;32.500;0.0574
-25.750;32.500;0.0539
-25.500;32.500;0.0519
-25.250;32.500;0.0469
-25.000;32.500;0.0425
-24.750;32.500;0.0401
-24.500;32.500;0.0384
-24.250;32.500;0.0369
-24.000;32.500;0.0353
-23.750;32.500;0.0304
-23.500;32.500;0.0296
-23.250;32.500;0.0298
-23.000;32.500;0.0294
-22.750;32.500;0.0275
-22.500;32.500;0.0262
-22.250;32.500;0.0231
-22.000;32.500;0.0210
-21.750;32.500;0.0198
-21.500;32.500;0.0189
-21.250;32.500;0.0170
-21.000;32.500;0.0142
-35.000;32.750;0.0060
-34.750;32.750;0.0088
-34.500;32.750;0.0099
-34.250;32.750;0.0103
-34.000;32.750;0.0105
-33.750;32.750;0.0106
-33.500;32.750;0.0107
-33.250;32.750;0.0107
-33.000;32.750;0.0108
-32.750;32.750;0.0109
-32.500;32.750;0.0109
-32.250;32.750;0.0117
-32.000;32.750;0.0147
-31.750;32.750;0.0166
-31.500;32.750;0.0154
-31.250;32.750;0.0146
-31.000;32.750;0.0155
-30.750;32.750;0.0151
-30.500;32.750;0.0176
-30.250;32.750;0.0191
-30.000;32.750;0.0223
-29.750;32.750;0.0270
-29.500;32.750;0.0369
-29.250;32.750;0.0396
-29.000;32.750;0.0414
-28.750;32.750;0.0437
-28.500;32.750;0.0481
-28.250;32.750;0.0504
-28.000;32.750;0.0571
-27.750;32.750;0.0635
-27.500;32.750;0.0715
-27.250;32.750;0.0747
-27.000;32.750;0.0659
-26.750;32.750;0.0573
-26.500;32.750;0.0560
-26.250;32.750;0.0542
-26.000;32.750;0.0498
-25.750;32.750;0.0478
-25.500;32.750;0.0444
-25.250;32.750;0.0410
-25.000;32.750;0.0390
-24.750;32.750;0.0376
-24.500;32.750;0.0351
-24.250;32.750;0.0340
-24.000;32.750;0.0298
-23.750;32.750;0.0281
-23.500;32.750;0.0273
-23.250;32.750;0.0276
-23.000;32.750;0.0263
-22.750;32.750;0.0245
-22.500;32.750;0.0209
-22.250;32.750;0.0201
-22.000;32.750;0.0191
-21.750;32.750;0.0183
-21.500;32.750;0.0166
-21.250;32.750;0.0144
-21.000;32.750;0.0109
-35.000;33.000;0.0030
-34.750;33.000;0.0076
-34.500;33.000;0.0094
-34.250;33.000;0.0100
-34.000;33.000;0.0104
-33.750;33.000;0.0106
-33.500;33.000;0.0106
-33.250;33.000;0.0107
-33.000;33.000;0.0108
-32.750;33.000;0.0109
-32.500;33.000;0.0109
-32.250;33.000;0.0114
-32.000;33.000;0.0146
-31.750;33.000;0.0151
-31.500;33.000;0.0143
-31.250;33.000;0.0145
-31.000;33.000;0.0125
-30.750;33.000;0.0128
-30.500;33.000;0.0154
-30.250;33.000;0.0181
-30.000;33.000;0.0198
-29.750;33.000;0.0247
-29.500;33.000;0.0300
-29.250;33.000;0.0386
-29.000;33.000;0.0404
-28.750;33.000;0.0422
-28.500;33.000;0.0445
-28.250;33.000;0.0483
-28.000;33.000;0.0493
-27.750;33.000;0.0510
-27.500;33.000;0.0542
-27.250;33.000;0.0568
-27.000;33.000;0.0550
-26.750;33.000;0.0473
-26.500;33.000;0.0467
-26.250;33.000;0.0458
-26.000;33.000;0.0434
-25.750;33.000;0.0398
-25.500;33.000;0.0375
-25.250;33.000;0.0348
-25.000;33.000;0.0343
-24.750;33.000;0.0308
-24.500;33.000;0.0298
-24.250;33.000;0.0290
-24.000;33.000;0.0283
-23.750;33.000;0.0270
-23.500;33.000;0.0267
-23.250;33.000;0.0268
-23.000;33.000;0.0272
-22.750;33.000;0.0286
-22.500;33.000;0.0274
-22.250;33.000;0.0263
-22.000;33.000;0.0240
-21.750;33.000;0.0199
-21.500;33.000;0.0179
-21.250;33.000;0.0133
-21.000;33.000;0.0109
